"","X25.C.1","X25.C.2","X25.C.3","X25.C.4"
"CG31029",0,1.53715303015065,69.3277738577965,33.1710317830222
"CG31030",1.34324939078325,59.9489681758752,0.654035602432042,38.2187974891343
"CG31038",88.6544597916947,287.447616638171,242.647208502288,220.659472295756
"CG31041",15.4473679940074,0,0,6.48998447928695
"CG31050",12.0892445170493,2.30572954522597,0,0
"CG31051",16.7906173847907,13.8343772713558,26.8154596997137,0.721109386587439
"CG31055",470.80891146953,484.203204497453,436.895782424604,475.211085761122
"CG3106",0,9.22291818090387,0,0
"CG31064",456.033168170915,418.874200716051,276.003024226322,478.816632694059
"CG3107",1321.75740053072,1358.84327865317,1361.70212426351,1257.61477020849
"CG31075",1267.355800204,1206.66512866826,1319.84384570786,1195.59936296197
"CG31076",2.01487408617488,36.8916727236155,24.8533528924176,16.5855158915111
"CG31097",0,13.8343772713558,0,0
"CG31098",88.6544597916947,0,25.5073884948496,18.027734664686
"CG31100",4.70137286774139,0,0,0
"CG31102",0,53.8003560552726,0,0
"CG31103",0,37.6602492386908,0,0
"CG31104",0,0,24.8533528924176,0
"CG31109",141.041186032242,197.524164374358,189.01628910286,137.731892838201
"CG31111",124.250568647451,119.89793635175,285.15952266037,75.7164855916811
"CG31115",0,0,0,15.1432971183362
"CG31121",68.5057189299459,127.583701502504,277.965131033618,138.453002224788
"CG31122",1081.31575958052,903.845981728579,750.178835989552,1553.26961870934
"CG31125",180.667043060348,57.6432386306492,350.563082903575,196.862862538371
"CG31126",206.188781485229,126.046548472353,200.134894344205,147.106314863837
"CG31139",0.671624695391627,11.5286477261298,28.7775665070098,12.9799689585739
"CG31140",127.608692124409,59.9489681758752,65.4035602432042,22.3543909842106
"CG31142",125.593818038234,162.169644680893,167.433114222603,141.337439771138
"CG31145",14.7757432986158,7.68576515075322,0,0
"CG31156",135.668188469109,179.07832801255,89.6028775331898,170.181815234636
"CG31157",124.922193342843,250.555943914555,262.922312177681,115.37750185399
"CG31161",1.34324939078325,15.3715303015064,0,0
"CG3117",0.671624695391627,0,0,0
"CG31174",0.671624695391627,4.61145909045193,0,0
"CG31176",0,26.9001780276363,1.30807120486408,9.3744220256367
"CG31178",16.118992689399,27.6687545427116,0,0
"CG31195",838.18761984875,1498.72420439688,1925.48081355993,1274.92139548659
"CG31198",0,7.68576515075322,0,0
"CG31206",0,0,7.19439162675246,0
"CG31211",1349.96563773717,1353.46324304764,1387.20951275836,1703.98148050612
"CG31213",14.1041186032242,134.500890138181,0,0
"CG31221",0,0,0,0
"CG31223",157.831803417032,149.872420439688,116.418337232903,116.819720627165
"CG31224",378.124703505486,366.610997690929,645.533139600425,219.938362909169
"CG31226",47.6853533728055,29.2059075728623,59.5172398213158,15.1432971183362
"CG31229",55.0732250221134,67.6347333266284,54.9389906042915,73.5531574319187
"CG3123",0,0,0,0
"CG31230",0,10.7600712110545,5.23228481945634,0
"CG31231",34.9244841603646,21.520142422109,0,0
"CG3124",128.280316819801,0,49.0526701824031,15.1432971183362
"CG31244",0,0,35.3179225313303,0
"CG31245",0,0,5.88632042188838,2.16332815976232
"CG31248",6.71624695391627,0,0,0
"CG31249",206.188781485229,299.744840879376,326.363765613589,367.765787159594
"CG31251",44.3272298958474,94.5349113542647,71.2898806650926,26.6810473037352
"CG31278",55.744849717505,107.600712110545,205.367179163661,90.8597827100173
"CG31279",0,0,0,0
"CG31286",12.7608692124409,0,0,0
"CG31287",20.1487408617488,17.6772598467324,26.8154596997137,2.16332815976232
"CG31288",0,13.0658007562805,0,0
"CG31294",8.05949634469952,0,0,0
"CG31301",1896.66813978595,1600.9448809019,1544.17805734205,1859.01999862242
"CG31313",9.40274573548277,2.30572954522597,26.8154596997137,4.32665631952463
"CG31324",12.7608692124409,15.3715303015064,1.30807120486408,0
"CG31337",33.5812347695813,24.5944484824103,12.4266764462088,17.3066252780985
"CG31342",1419.14298136251,1072.16423853007,1130.17352100257,1474.66869557131
"CG31343",0,8.45434166582855,0,0
"CG31344",141.712810727633,159.863915135667,161.546793800714,185.325112352972
"CG31347",0,34.5859431783895,1.30807120486408,0
"CG31357",891.245970784689,323.570712846711,640.954890383401,685.053917258067
"CG31360",117.534321693535,83.0062636281348,165.471007415307,214.169487816469
"CG31365",339.170471172771,466.525944650721,393.075397061657,397.331272009679
"CG31368",1033.63040620771,448.080108288913,580.783614959653,468.721101281835
"CG31370",0,0,0,79.3220325246183
"CG31373",38.9542323327143,53.0317795401973,13.7347476510729,68.5053917258067
"CG31381",176.637294887998,49.1888969648206,196.864716332045,106.003079828354
"CG31388",28.2082372064483,49.957473479896,139.963618920457,51.1987664477082
"CG31391",16.118992689399,36.8916727236155,0,0
"CG31407",0,6.14861212060258,10.4645696389127,3.60554693293719
"CG31436",0,0,27.4694953021458,0
"CG31441",51.0434768497636,35.3545196934648,33.3558157240341,66.3420635660444
"CG31445",2.01487408617488,36.1230962085402,1.96210680729613,0.721109386587439
"CG31454",0,38.4288257537661,0,0
"CG31457",185.368415928089,161.401068165818,206.675250368525,23.075500370798
"CG31459",0,16.9086833316571,0,0
"CG31460",0.671624695391627,3.84288257537661,0.654035602432042,5.04776570611207
"CG31467",26.1933631202734,42.2717083291427,79.7923434967091,43.2665631952463
"CG31468",53.7299756313301,62.2546977211011,40.5502073507866,7.93220325246183
"CG31469",22.8352396433153,9.99149469597919,23.5452816875535,29.565484850085
"CG31473",20.8203655571404,0,19.6210680729613,47.593219514771
"CG31475",22.8352396433153,70.7090393869297,364.951866157079,326.66255212411
"CG31482",4.02974817234976,11.5286477261298,0,0
"CG3149",342.52859464973,203.67277649496,127.536942474248,186.046221739559
"CG31495",55.0732250221134,135.269466653257,48.3986345799711,43.9876725818338
"CG31510",120.220820475101,332.025054512539,379.994685013016,240.850535120205
"CG31517",0,0,0,0
"CG31522",213.576653134537,1108.28733473862,184.438039885836,537.947602394229
"CG31523",1791.22306260947,1703.93413392199,1595.19283433175,1607.3528227034
"CG31525",26.1933631202734,14.6029537864311,0,9.3744220256367
"CG31538",143.056060118416,33.0487901482389,0,15.1432971183362
"CG31546",28.2082372064483,0,0,0
"CG31548",518.494264842336,236.721566643199,268.808632599569,351.180271268083
"CG31549",769.010276223413,729.379112806481,640.300854780969,519.198758342956
"CG31550",533.270008140952,606.406870394429,400.923824290842,518.477648956369
"CG31559",8.05949634469952,0,0,0
"CG3156",235.068643387069,209.052812100488,179.859790668812,209.121722110357
"CG31606",20.1487408617488,0,17.0049256632331,15.8644065049237
"CG31612",77.9084646654287,6.14861212060258,66.7116314480683,45.4298913550086
"CG31624",4.02974817234976,11.5286477261298,0,0
"CG31626",0,0,0,11.537750185399
"CG31627",0,0,7.8484272291845,1.44221877317488
"CG3163",130.295190905976,208.284235585412,198.172787536909,162.249611982174
"CG31633",42.9839805050641,61.4861212060258,101.375518376967,20.1910628244483
"CG31635",175.294045497215,295.901958303999,301.510412721171,379.303537344993
"CG31636",38.2826076373227,29.2059075728623,2.61614240972817,0.721109386587439
"CG31637",352.602965080604,406.576976474846,205.367179163661,151.432971183362
"CG31638",901.320341215563,308.96775906028,533.693051584546,696.591667443466
"CG31639",27.5366125110567,0,16.350890060801,18.027734664686
"CG3164",474.83865964188,355.082349964799,444.744209653789,736.252683705775
"CG31643",110.146450044227,245.944484824103,180.513826271244,157.201846276062
"CG31644",5.37299756313301,16.9086833316571,0,15.1432971183362
"CG31648",204.845532094446,235.184413613049,172.011363439627,153.596299343124
"CG3165",401.631567844193,398.122634809017,518.650232728609,344.690286788796
"CG31650",314.991982138673,162.938221195968,357.103438927895,299.981504820375
"CG31673",80.5949634469952,152.178149984914,124.92080006452,141.337439771138
"CG31675",0,0,15.042818855937,0
"CG31676",0,106.063559080395,8.50246283161655,20.9121722110357
"CG31678",192.756287577397,222.887189371844,0,122.588595719865
"CG3168",134.996563773717,31.5116371180882,115.764301630471,139.174111611376
"CG31683",6.71624695391627,4.61145909045193,5.88632042188838,1.44221877317488
"CG31687",49.7002274589804,43.8088613592934,37.9340649410584,31.0077036232599
"CG31688",171.264297324865,181.384057557776,126.228871269384,147.106314863837
"CG31689",0,53.8003560552726,0,75.7164855916811
"CG31690",8.73112104009115,0,0,0
"CG31693",14.1041186032242,0,0,0
"CG31694",697.8180585119,844.665590067779,709.628628638766,575.445290496776
"CG31698",7.38787164930789,23.0572954522597,7.8484272291845,20.1910628244483
"CG31705",355.961088557562,476.5174393467,281.88934464821,101.676423508829
"CG31709",15.4473679940074,0,3.27017801216021,0
"CG31710",125.593818038234,105.294982565319,164.816971812875,199.026190698133
"CG31712",664.90844843771,451.154414349214,638.338747973673,743.463777571649
"CG31715",677.669317650151,926.134700665764,638.992783576105,682.890589098305
"CG31717",852.291738451974,485.740357527604,506.877591884833,402.379037715791
"CG31729",687.743688081026,686.338827962263,877.061742861368,982.872093918679
"CG31730",0,0,6.54035602432042,0
"CG31735",0,31.5116371180882,0,0
"CG31740",26.8649878156651,13.0658007562805,0,14.4221877317488
"CG31751",153.802055244683,96.8406408994906,156.96854458369,99.5130953490665
"CG31759",355.961088557562,139.112349228633,306.742697540628,227.870566161631
"CG3176",63.8043460622045,30.7430606030129,65.4035602432042,96.6286578027168
"CG31775",26.8649878156651,11.5286477261298,13.0807120486408,10.8166407988116
"CG31777",49.0286027635887,28.4373310577869,7.19439162675246,2.16332815976232
"CG31778",28.2082372064483,13.0658007562805,20.2751036753933,64.8998447928695
"CG31784",17.4622420801823,0,0,0
"CG31785",49.0286027635887,0,0,0
"CG31787",0,0,0,8.65331263904926
"CG31788",4.02974817234976,6.14861212060258,0,3.60554693293719
"CG31793",167.906173847907,143.723808319085,89.6028775331898,5.04776570611207
"CG31798",51.0434768497636,0,0.654035602432042,0
"CG31800",366.707083683828,405.80839995977,241.339137297423,454.298913550086
"CG31802",6.04462225852464,12.2972242412052,6.54035602432042,0
"CG31803",0,0,0,28.8443754634976
"CG31804",6.71624695391627,0,0,5.04776570611207
"CG31805",0.671624695391627,29.9744840879376,0,0
"CG31807",32.9096100741897,0,0.654035602432042,10.0955314122241
"CG31808",0,16.9086833316571,0,0
"CG31809",0,0,0,0
"CG31810",0,0,0.654035602432042,6.48998447928695
"CG31812",130.966815601367,128.352278017579,139.309583318025,170.181815234636
"CG31815",32.9096100741897,28.4373310577869,36.6259937361944,4.32665631952463
"CG31816",4.02974817234976,0,0,7.21109386587439
"CG31817",8.73112104009115,13.0658007562805,5.23228481945634,0
"CG31820",10.745995126266,9.99149469597919,0,0
"CG3184",153.802055244683,66.0975802964777,107.261838798855,113.935283080815
"CG31849",256.560633639601,243.638755278877,190.324360307724,184.604002966384
"CG31855",606.477099938639,567.209468125588,701.780201409581,934.557765017321
"CG31869",23.5068643387069,83.7748401432102,272.078810611729,114.656392467403
"CG31870",5.37299756313301,0,7.19439162675246,2.16332815976232
"CG31871",0,0,0,0
"CG31875",56.4164744128966,69.171886356779,44.4744209653789,55.5254227672328
"CG31897",6.71624695391627,0,32.7017801216021,8.65331263904926
"CG31898",106.116701871877,116.823630291449,50.3607413872672,54.8043133806453
"CG31907",0,0,0,0
"CG31908",1070.56976445425,1062.1727438341,910.417558585403,915.08781157946
"CG3191",137.683062555283,16.1401068165818,37.9340649410584,73.5531574319187
"CG31910",0,8.45434166582855,22.2372104826894,7.93220325246183
"CG31913",7.38787164930789,0,0,5.04776570611207
"CG31915",615.879845674122,103.757829535169,220.409998019598,458.625569869611
"CG31921",34.252859464973,0,0,0
"CG31922",20.1487408617488,33.8173666633142,21.5831748802574,22.3543909842106
"CG31924",0,0,11.1186052413447,0
"CG31935",195.442786358963,486.508934042679,410.08032272489,144.942986704075
"CG31937",674.982818868585,584.88672797232,816.89046743762,679.285042165367
"CG31948",2.68649878156651,22.2887189371844,0,0
"CG31949",39.625857028106,0,0,0
"CG31954",0,0,0,0
"CG31955",52.3867262405469,22.2887189371844,65.4035602432042,47.593219514771
"CG31957",75.2219658838622,142.95523180401,94.8351623526461,74.2742668185062
"CG31960",0,16.1401068165818,0,0
"CG31974",0,0,0,0
"CG3198",752.891283534013,336.636513602991,788.766936533043,633.855150810359
"CG31988",21.4919902525321,8.45434166582855,0,8.65331263904926
"CG3199",10.745995126266,13.0658007562805,0,0
"CG31997",293.499991886141,1248.16826048232,387.843112242201,611.500759826148
"CG31998",1045.04802602937,1723.91712331395,1294.33645721301,1194.1571441888
"CG31999",1204.89470353258,926.903277180839,670.386492492843,862.446826358577
"CG32017",83.9530869239533,431.171424957256,0.654035602432042,77.158704364856
"CG32022",161.861551589382,62.2546977211011,45.1284565678109,67.0631729526318
"CG32026",0,233.647260582898,76.5221654845489,33.8921411696096
"CG32036",1.34324939078325,0,0,6.48998447928695
"CG32037",0,0,9.15649843404859,0
"CG32039",204.845532094446,178.309751497475,112.494123618311,184.604002966384
"CG32040",0,0.768576515075323,0,0
"CG32055",24.1784890340986,0,17.6589612656651,0
"CG32061",0,21.520142422109,0,12.2588595719865
"CG32066",793.860389952903,608.712599939655,375.416435795992,653.32510424822
"CG32069",248.501137294902,375.833915871833,294.970056696851,191.815096832259
"CG32075",836.172745762575,790.865234012507,687.391418156076,674.958385845843
"CG32081",18.8054914709655,0,40.5502073507866,0
"CG32085",0,0,0,4.32665631952463
"CG32091",4.70137286774139,96.0720643844153,17.0049256632331,52.640985220883
"CG32095",304.917611707799,66.8661568115531,334.212192842773,63.4576260196946
"CG32099",96.0423314410026,59.9489681758752,57.5551330140197,112.49306430764
"CG32100",94.0274573548277,144.492384834161,32.7017801216021,81.4853606843806
"CG32104",404.989691321151,34.5859431783895,258.998098563089,218.496144135994
"CG32106",16.7906173847907,0,0,0
"CG32109",356.632713252954,298.207687849225,357.103438927895,253.830504078778
"CG32112",59.1029731944631,29.2059075728623,51.0147769896993,74.2742668185062
"CG32115",0,27.6687545427116,0,0
"CG3213",27.5366125110567,0,0.654035602432042,25.9599379171478
"CG32137",124.922193342843,263.621744670836,205.367179163661,313.682583165536
"CG32147",242.456515036377,151.409573469839,168.741185427467,152.875189956537
"CG32148",4.70137286774139,4.61145909045193,0,4.32665631952463
"CG32161",16.118992689399,0,21.5831748802574,0
"CG32163",5.37299756313301,19.9829893919584,16.350890060801,12.9799689585739
"CG32170",0,2.30572954522597,0,0
"CG32176",96.7139561363942,52.2632030251219,151.736259764234,108.166407988116
"CG32182",0,0,18.3129968680972,0
"CG32187",123.578943952059,54.5689325703479,19.6210680729613,26.6810473037352
"CG32192",54.4016003267218,1.53715303015065,0,18.027734664686
"CG32195",48.3569780681971,89.9234522638127,233.490710068239,93.744220256367
"CG32196",11.4176198216577,0,0,0
"CG32202",262.605255898126,161.401068165818,143.233796932617,160.086283822411
"CG32212",4.02974817234976,2.30572954522597,0,2.88443754634975
"CG32214",0,0,0,0
"CG3222",12.7608692124409,36.1230962085402,1.30807120486408,0
"CG32221",82.6098375331701,45.346014389444,74.5600586772528,9.3744220256367
"CG32225",0,0,0,27.4021566903227
"CG3223",1270.04229898557,954.572031723551,950.313730333757,1039.83973545909
"CG3224",636.700211231262,521.094877221069,466.327384534046,528.573180368593
"CG32243",902.663590606346,948.423419602948,1158.29705190715,1099.69181454584
"CG32249",9.40274573548277,0,0,0
"CG3225",4.02974817234976,13.8343772713558,99.4134115696704,108.166407988116
"CG3226",1243.1773111699,1029.89253020093,1118.40088015879,897.060076914774
"CG32262",72.5354671022957,82.2376871130595,75.8681298821169,25.2388285305604
"CG32264",277.380999196742,249.018790884404,117.726408437768,333.873645989984
"CG32266",0,8.45434166582855,0,0
"CG32267",442.600674263082,441.162919653235,556.584297669668,328.825880283872
"CG32276",2602.54569464255,2981.30830197718,3207.39059432673,2699.11243399678
"CG32278",493.644151112846,306.662029515054,408.772251520026,275.463785676402
"CG32280",1113.55374495932,1147.48473700746,1098.1257764834,1377.31892838201
"CG32281",322.379853787981,27.6687545427116,290.391807479827,338.921411696096
"CG32313",1.34324939078325,0,0,0
"CG32333",0,0,0,12.9799689585739
"CG32344",785.129268912812,521.863453736144,933.962840272956,674.237276459255
"CG32354",28.2082372064483,2.30572954522597,112.494123618311,1.44221877317488
"CG32365",95.370706745611,91.4606052939634,107.915874401287,106.003079828354
"CG32368",4.02974817234976,7.68576515075322,0.654035602432042,10.0955314122241
"CG32369",22.1636149479237,187.532669678379,70.6358450626605,123.309705106452
"CG32371",14.1041186032242,22.2887189371844,24.1993172899856,0
"CG32373",0,18.4458363618077,62.133382231044,45.4298913550086
"CG32392",0,46.1145909045194,24.1993172899856,0
"CG32396",0,0,0,37.4976881025468
"CG32409",1349.96563773717,980.703633236112,1083.73699322989,1128.53619000934
"CG32425",969.154435450117,704.016087808995,680.851062131756,651.882885475045
"CG32428",1063.85351750034,860.037120369286,958.816193165374,1091.75961129338
"CG32436",34.252859464973,0,0,0
"CG32440",10.0743704308744,12.2972242412052,0,0
"CG32441",670.281446000843,379.676798447209,548.735870440483,727.599371066726
"CG32444",0,9.99149469597919,10.4645696389127,1.44221877317488
"CG32445",22.8352396433153,33.0487901482389,20.9291392778253,16.5855158915111
"CG32447",509.091519106853,1458.75822561296,1003.94464973318,1998.19411023379
"CG32448",72.5354671022957,85.3119931733608,90.2569131356218,82.206470070968
"CG32450",14.7757432986158,0,19.6210680729613,13.7010783451613
"CG32452",323.051478483372,100.683523474867,446.052280858653,368.486896546181
"CG32454",0,0,0,19.4699534378608
"CG32457",0.671624695391627,0,0,10.8166407988116
"CG32459",0,12.2972242412052,0,2.88443754634975
"CG3246",8.05949634469952,28.4373310577869,30.0856377118739,0
"CG32473",827.441624722484,800.088152193411,800.539577376819,617.269634918848
"CG32483",0,0,0,0
"CG32485",12.7608692124409,41.5031318140674,0,147.827424250425
"CG32486",506.405020325287,192.144128768831,410.734358327322,268.252691810527
"CG32500",1.34324939078325,3.84288257537661,0,2.88443754634975
"CG32512",0,0,37.2800293386264,1.44221877317488
"CG32521",1344.59264017404,692.487440082866,527.152695560226,940.32664011002
"CG3253",55.0732250221134,19.2144128768831,39.2421361459225,109.608626761291
"CG32533",433.869553222991,460.377332530118,582.745721766949,349.738052494908
"CG32536",21.4919902525321,34.5859431783895,16.350890060801,18.7488440512734
"CG32537",20.1487408617488,63.0232742361764,37.9340649410584,26.6810473037352
"CG32544",4.02974817234976,0,0,13.7010783451613
"CG32548",17.4622420801823,0,0,6.48998447928695
"CG32549",124.922193342843,242.101602248727,109.223945606151,183.161784193209
"CG32554",40.9691064188892,127.583701502504,100.721482774534,26.6810473037352
"CG32564",0,287.447616638171,0.654035602432042,12.2588595719865
"CG32568",0,11.5286477261298,0,58.4098603135825
"CG32572",1.34324939078325,0,0.654035602432042,2.16332815976232
"CG32576",323.051478483372,298.9762643643,263.576347780113,171.62403400781
"CG32579",237.083517473244,402.734093899469,525.844624355362,539.389821167404
"CG32581",0.671624695391627,0,0,0
"CG32590",160.518302198599,164.475374226119,211.907535187982,147.827424250425
"CG3262",1831.52054433297,1782.32893845967,1737.77259566194,1804.21568524177
"CG32625",0,0,14.3887832535049,36.7765787159594
"CG32631",6.71624695391627,0,0,0
"CG32638",185.368415928089,332.793631027615,436.241746822172,315.845911325298
"CG32639",0,11.5286477261298,0,9.3744220256367
"CG32640",15.4473679940074,18.4458363618077,11.7726408437768,12.2588595719865
"CG32641",370.065207160786,308.96775906028,304.1265551309,226.428347388456
"CG32643",23.5068643387069,3.84288257537661,0,0
"CG32645",0,0,36.6259937361944,126.194142652802
"CG32647",9.40274573548277,0,0,0
"CG32650",40.9691064188892,39.9659787839168,56.9010974115877,43.9876725818338
"CG32655",12.0892445170493,0,0,0
"CG32669",0,16.9086833316571,0,59.13096970017
"CG32686",0,0,0,33.8921411696096
"CG32687",50.371852154372,36.1230962085402,0,12.9799689585739
"CG32695",57.0880991082883,26.9001780276363,9.81053403648063,0
"CG3270",4.02974817234976,17.6772598467324,0,3.60554693293719
"CG32700",0,0,29.4316021094419,0
"CG32706",4.02974817234976,6.14861212060258,7.19439162675246,15.1432971183362
"CG32708",421.780308705942,272.844662851739,405.502073507866,248.061628986079
"CG32718",0,17.6772598467324,0,0
"CG32719",8.05949634469952,0,0,0
"CG32755",0,0,0,0
"CG32756",107.45995126266,118.3607833216,238.068959285263,117.540830013753
"CG32762",9.40274573548277,12.2972242412052,0,0
"CG32767",425.1384321829,182.921210587927,225.642282839055,470.16332005501
"CG32772",663.565199046927,653.290037814024,966.010584792126,754.280418370461
"CG32795",343.200219345121,282.836157547719,342.71465567439,522.083195889306
"CG32803",159.846677503207,107.600712110545,198.826823139341,96.6286578027168
"CG32806",11.4176198216577,2.30572954522597,0,0
"CG32808",28.2082372064483,14.6029537864311,40.5502073507866,12.2588595719865
"CG32809",144.3993095092,13.8343772713558,18.9670324705292,29.565484850085
"CG3281",202.15903331288,322.03355981656,412.042429532186,296.375957887437
"CG32813",175.294045497215,44.5774378743687,43.8203853629468,41.103235035484
"CG32814",0,0,0,0
"CG32815",0,0,0,0
"CG32816",73.8787164930789,378.908221932134,131.46115608884,60.5731884733449
"CG32817",6.71624695391627,7.68576515075322,19.6210680729613,28.1232660769101
"CG32829",8.73112104009115,12.2972242412052,0,0
"CG32832",0,0,25.5073884948496,0
"CG32845",114.176198216577,50.7260499949713,177.243648259083,59.8520790867574
"CG32846",0,17.6772598467324,0,0
"CG32850",260.590381811951,205.209929525111,239.377030490127,351.90138065467
"CG32855",0,12.2972242412052,0,0
"CG32856",140.36956133685,222.118612856768,236.106852477967,128.357470812564
"CG3294",59.7745978898548,132.963737108031,128.19097807668,127.636361425977
"CG32944",24.1784890340986,0,51.0147769896993,0
"CG3295",390.885572717927,443.468649198461,567.04886730858,504.776570611207
"CG32971",4.02974817234976,0,0,0
"CG32982",458.048042257089,755.510714319042,750.178835989552,671.352838912905
"CG3301",18.8054914709655,16.1401068165818,0,0
"CG33017",0,0,0,9.3744220256367
"CG33051",261.933631202734,220.581459826618,155.660473378826,200.468409471308
"CG33054",24.1784890340986,10.7600712110545,27.4694953021458,20.9121722110357
"CG33056",0,107.600712110545,39.2421361459225,49.7565476745333
"CG33062",26.8649878156651,10.7600712110545,82.4084859064373,54.8043133806453
"CG3308",427.824930964466,409.651282535147,511.455841101857,688.659464191004
"CG33080",51.7151015451553,53.8003560552726,98.7593759672383,59.8520790867574
"CG33082",93.3558326594361,110.675018170846,24.8533528924176,56.9676415404077
"CG3309",120.892445170493,156.789609075366,178.551719463947,30.2865942366724
"CG33090",425.1384321829,212.895694675864,221.06403362203,334.594755376572
"CG33096",19.4771161663572,26.131601512561,26.8154596997137,29.565484850085
"CG33099",0,0,0,28.1232660769101
"CG33107",105.445077176485,23.825871967335,37.2800293386264,85.0909076173178
"CG33108",229.024021128545,257.473132550233,325.709730011157,210.563940883532
"CG33110",0,29.9744840879376,0,30.2865942366724
"CG33111",263.948505288909,645.604272663271,374.76240019356,341.084739855859
"CG33116",748.189910666272,471.905980256248,789.420972135475,855.235732492702
"CG33128",0,0,21.5831748802574,0
"CG33129",2877.24019505773,3500.09744965302,2498.4160012904,2998.37282943057
"CG33136",0,31.5116371180882,2.61614240972817,0
"CG33144",146.414183595375,225.961495432145,10.4645696389127,285.559317088626
"CG33155",1.34324939078325,20.7515659070337,15.042818855937,12.9799689585739
"CG33156",210.890154352971,172.161139376872,414.004536339483,257.436051011716
"CG33158",452.003419998565,496.500428738658,372.800293386264,142.779658544313
"CG33169",173.27917141104,241.333025733651,173.973470246923,196.862862538371
"CG33170",460.734541038656,343.553702238669,463.057206521886,352.622490041258
"CG33172",257.903883030385,434.245731017557,156.314508981258,53.3620946074705
"CG33178",0,9.22291818090387,0,0
"CG33181",242.456515036377,187.532669678379,161.546793800714,219.938362909169
"CG33189",22.8352396433153,0,0,2.88443754634975
"CG33199",0,9.22291818090387,7.19439162675246,0
"CG33203",0,0,0,0
"CG33213",181.338667755739,68.4033098417037,123.612728859656,121.14637694669
"CG33217",815.352380205435,496.500428738658,621.33382231044,659.815088727506
"CG33223",20.1487408617488,0,8.50246283161655,0
"CG33225",0,0,0,10.0955314122241
"CG33226",9.40274573548277,49.957473479896,10.4645696389127,0
"CG33228",208.875280266796,135.269466653257,122.958693257224,155.038518116299
"CG33229",535.284882227126,844.665590067779,1213.23604251144,1463.13094538591
"CG3323",0,0,47.090563375107,49.0354382879458
"CG33230",94.6990820502194,122.203665896976,128.845013679112,137.010783451613
"CG33233",24.8501137294902,0,0,0
"CG33260",11.4176198216577,27.6687545427116,84.3705927137334,28.8443754634976
"CG33267",18.1338667755739,16.1401068165818,0,15.8644065049237
"CG33278",10.745995126266,0,0,0
"CG3328",7.38787164930789,234.415837097973,29.4316021094419,142.779658544313
"CG33284",10.0743704308744,0.768576515075323,11.1186052413447,0
"CG33286",0,0,0,0
"CG33287",0,0,21.5831748802574,0
"CG33293",20.1487408617488,5.38003560552726,7.19439162675246,4.32665631952463
"CG33298",195.442786358963,616.398365090409,320.477445191701,362.718021453482
"CG3330",8.05949634469952,8.45434166582855,0,0
"CG33303",1756.2985784491,1859.18658996721,1895.39517584806,1789.79349751002
"CG33306",0,0,3.27017801216021,0
"CG33307",4.70137286774139,0,0,0
"CG33322",0,24.5944484824103,0,0
"CG33331",164.548050370949,116.055053776374,133.423262896137,93.0231108697796
"CG33332",389.542323327143,305.124876484903,295.624092299283,303.587051753312
"CG33340",81.9382128377785,33.8173666633142,17.0049256632331,16.5855158915111
"CG33342",0.671624695391627,26.131601512561,25.5073884948496,9.3744220256367
"CG3335",312.305483357106,534.929254492424,155.660473378826,290.607082794738
"CG3337",108.131575958052,69.9404628718544,134.077298498569,114.656392467403
"CG3342",211.561779048362,327.413595422087,134.731334101001,149.2696430236
"CG3345",36.9393582465395,0,0,27.4021566903227
"CG33458",0,21.520142422109,0,0
"CG33460",0,0,0,0
"CG33463",0,0,0,7.93220325246183
"CG33465",15.4473679940074,66.8661568115531,0,66.3420635660444
"CG33468",7.38787164930789,0,0,5.04776570611207
"CG33469",0,0,0,0
"CG33474",0,0.768576515075323,31.393708916738,0
"CG3348",7.38787164930789,0,11.7726408437768,3.60554693293719
"CG33489",8.73112104009115,0,0,0
"CG33493",34.252859464973,87.6177227185868,24.8533528924176,7.21109386587439
"CG33494",30.2231112926232,89.1548757487374,20.9291392778253,0.721109386587439
"CG33506",223.651023565412,246.713061339179,413.350500737051,351.180271268083
"CG33509",0,0,0,0.721109386587439
"CG33514",0,0,0,0
"CG33521",17.4622420801823,51.4946265100466,74.5600586772528,15.1432971183362
"CG33523",656.848952093011,655.59576735925,627.87417833476,798.989200338882
"CG3355",55.0732250221134,203.67277649496,0,10.8166407988116
"CG33552",15.4473679940074,0,0,9.3744220256367
"CG3356",398.273444367235,355.850926479874,77.830236689413,517.756539569781
"CG3358",290.141868409183,182.921210587927,316.553231577108,207.679503337182
"CG33632",6.71624695391627,0,0,0
"CG33635",187.383290014264,112.212171200997,116.418337232903,153.596299343124
"CG33639",24.1784890340986,0,38.5881005434905,12.9799689585739
"CG33645",0,0,13.0807120486408,0
"CG33654",12.0892445170493,0,11.7726408437768,0
"CG33655",7.38787164930789,0,3.92421361459225,5.76887509269951
"CG33668",2.01487408617488,16.1401068165818,0,0
"CG33679",0,0,0,10.0955314122241
"CG3368",1707.26997568551,1028.35537717078,1200.80936606523,1389.57778795399
"CG33687",0,0,22.8912460851215,0
"CG33695",669.609821305452,494.963275708508,587.978006586406,551.648680739391
"CG33723",23.5068643387069,0,0,0
"CG3376",86.6395857055198,164.475374226119,226.296318441487,126.915252039389
"CG33764",0,0,0,0
"CG33774",429.168180355249,569.515197670814,487.910559414303,381.466865504755
"CG33795",0,10.7600712110545,0,0
"CG3386",112.161324130402,162.169644680893,143.887832535049,100.955314122241
"CG33927",0,0,0,0
"CG33939",17.4622420801823,117.592206806524,15.042818855937,37.4976881025468
